,Country,Year,Month,Semana,Nombre de la campaña,Campaign Consolidated,Impresiones,impresiones max,impresiones min,impresiones avg,Importe gastado,importe max,importe min,importe avg,Fecha inicio,sem_inicio,abreviatura,Marca,Pais,num_campaign,campaign avg,venta_agrupada,venta max,venta min,venta avg,tipo,score_lineal_norm
71,BR,2022,10,2022-10-08 - 2022-10-14,ST_BR_ECOM_SUPPORT_OCT22_PT_LOCAL,Ecom,8096329.0,8096329.0,78557.0,3335264.4,5316.34,5316.34,44.67,2257.346,2022-10-08,202240,ST,STANLEY,Brasil,5,4.833333333333333,231535.20659721416,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.072123657415869
72,MX,2022,11,2022-11-12 - 2022-11-18,ST_MX_ECOM_OCT22_PT_V20_REG,v20,3610809.0,3610809.0,694440.0,1737051.25,1486.15,1486.15,356.86000168,824.73000042,2022-11-12,202245,ST,STANLEY,Mexico,4,4.25,301905.6300110404,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5823906821145528
73,MX,2022,10,2022-10-15 - 2022-10-21,ST_MX_ECOM_OCT22_PT_protect-the-core_LOCAL,Protect The Core,3891073.0,3891073.0,582624.0,1837468.6,2129.25000169,2129.25000169,383.45,1107.812000212,2022-10-15,202241,ST,STANLEY,Mexico,5,4.25,276626.0856100686,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.530202519621814
74,MX,2022,8,2022-08-27 - 2022-09-02,ST_MX_AWR_Aug22_PT_V20_REG,v20,5849737.0,5849737.0,353338.0,2103309.0,2431.39,2431.39,274.19,917.4000000775,2022-08-27,202234,ST,STANLEY,Mexico,4,4.25,242446.95551821374,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4742504949710105
75,MX,2022,6,2022-06-18 - 2022-06-24,ST_MX_CONV_JUN22_HTAS_CONV_AMZ_CAJAS_DE_ALMACEN,ECOM,2276656.0,2276656.0,121125.0,802356.2,819.24,1149.02,224.59,580.924,2022-06-18,202224,ST,STANLEY,Mexico,5,4.25,266894.0845374674,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4664877195485033
76,MX,2022,10,2022-10-08 - 2022-10-14,ST_MX_ENGT_SEP22_PT_V20_REG,v20,6129943.0,6129943.0,583325.0,2316661.0,4994.89,4994.89,500.0,1832.545,2022-10-08,202240,ST,STANLEY,Mexico,4,4.25,297561.75326730387,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4016437159687278
77,MX,2022,9,2022-09-03 - 2022-09-09,ST_MX_AWR_Aug22_PT_V20_REG,v20,10832596.0,10832596.0,635509.0,3296459.75,3904.24,3904.24,183.34,1170.4399956,2022-09-03,202235,ST,STANLEY,Mexico,4,4.25,278216.00510928134,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3844673577479345
78,MX,2022,9,2022-09-17 - 2022-09-23,ST_MX_AWR_Aug22_PT_V20_REG,v20,14597746.0,14597746.0,624198.0,6309065.333333333,4064.14,4064.14,237.17,1948.1366663866665,2022-09-17,202237,ST,STANLEY,Mexico,3,4.25,284589.7111713944,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.342493620633868
79,MX,2022,10,2022-10-22 - 2022-10-28,ST_MX_ECOM_OCT22_PT_protect-the-core_LOCAL,Protect The Core,3553221.0,3553221.0,296616.0,1524336.2,2114.99999584,2114.99999584,116.55,914.6039997080001,2022-10-22,202242,ST,STANLEY,Mexico,5,4.25,266249.09297278634,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3410166953070224
80,MX,2022,9,2022-09-10 - 2022-09-16,ST_MX_AWR_Aug22_PT_V20_REG,v20,12333005.0,12333005.0,598273.0,5302016.666666667,3979.85,3979.85,243.23,1886.243333333333,2022-09-10,202236,ST,STANLEY,Mexico,3,4.25,289889.5953870571,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3242914441189992
81,MX,2022,10,2022-10-29 - 2022-11-04,ST_MX_ECOM_OCT22_PT_V20_REG,v20,2168110.0,2168110.0,498730.0,1307068.2,1100.11000064,1100.11000064,328.27,670.420000822,2022-10-29,202243,ST,STANLEY,Mexico,5,4.25,234118.35241651672,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2763671844264786
82,MX,2022,11,2022-11-05 - 2022-11-11,ST_MX_ECOM_OCT22_PT_V20_REG,v20,3391618.0,3391618.0,407915.0,1684688.0,1446.24,1446.24,190.45,710.31499941,2022-11-05,202244,ST,STANLEY,Mexico,4,4.25,295146.54753805284,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.2118726271785398
83,MX,2022,6,2022-06-25 - 2022-07-01,ST_MX_ECOM_JUN24_HT_PT_TBD,ECOM,2639128.0,2639128.0,156975.0,1352846.6,5960.75,5960.75,331.93001445,1682.36000289,2022-06-25,202225,ST,STANLEY,Mexico,5,4.25,226033.86042234665,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.1726295667061164
84,BR,2023,9,2023-09-30 - 2023-10-06,BD_BR_AWR_OCT23_INFLUENCERS-BOOSTING_LOC,Influencers Boost,3357136.0,3357136.0,5612.0,652382.7142857143,1179.28,1179.28,35.58,215.73714285714286,2023-09-30,202339,BD,BLACK+DECKER,Brasil,7,5.666666666666667,932939.6988825054,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,2.0988779161029187
85,BR,2023,4,2023-04-01 - 2023-04-07,BD_BR_AWR_MAR23_MOTHERS-DAY_LOC,Mothers day,24591234.0,24591234.0,53876.0,5125931.166666667,8115.12000031,8115.12000031,26.76,1830.3250000516666,2023-04-01,202313,BD,BLACK+DECKER,Brasil,6,5.666666666666667,569507.0520665245,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.9429676242154164
86,BR,2023,7,2023-07-29 - 2023-08-04,BD_BR_AWR_JUL23_POWERCONNECT_REG,Powerconnect,14556880.0,14556880.0,69436.0,2928479.5,6696.66000015,6696.66000015,63.74267579,1325.4687793233334,2023-07-29,202330,BD,BLACK+DECKER,Brasil,6,5.666666666666667,621677.5445190915,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.9332873254416891
87,BR,2023,8,2023-08-05 - 2023-08-11,BD_BR_AWR_JUL23_POWERCONNECT_REG,Powerconnect,15243198.0,15243198.0,24595.0,3090995.3333333335,7014.96,7014.96,18.77,1368.7483333333332,2023-08-05,202331,BD,BLACK+DECKER,Brasil,6,5.666666666666667,706194.8909248878,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.9314511103740104
88,BR,2023,4,2023-04-15 - 2023-04-21,BD_BR_ENGT_MAR23_MOTHERS-DAY_LOC,Mothers day,3720217.0,3720217.0,38887.0,945489.7142857143,5405.01999793,5405.01999793,45.98,1128.5957139657144,2023-04-15,202315,BD,BLACK+DECKER,Brasil,7,5.666666666666667,697185.4687076374,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.9162006267082374
89,BR,2023,6,2023-06-17 - 2023-06-23,BD_BR_AWR_JUN23_INFLUENCERS-BOOSTING_LOC,Influencers Boost,4759239.0,4759239.0,91578.0,1048134.4,1856.22,1856.22,56.66,505.68199999999996,2023-06-17,202324,BD,BLACK+DECKER,Brasil,5,5.666666666666667,694556.5212970782,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.7882337839006583
90,BR,2023,8,2023-08-26 - 2023-09-01,BD_BR_ENGT_AUG23_POWERCONNECT_REG,Powerconnect,9393866.0,9393866.0,10659.0,2306852.2,6292.84,6292.84,11.18,1464.932,2023-08-26,202334,BD,BLACK+DECKER,Brasil,5,5.666666666666667,655256.9044997046,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.751258656467007
91,BR,2023,8,2023-08-19 - 2023-08-25,BD_BR_ENGT_AUG23_POWERCONNECT_REG,Powerconnect,9357138.0,9357138.0,54478.0,2442323.6,6455.67,6455.67,57.9351533,1529.22303066,2023-08-19,202333,BD,BLACK+DECKER,Brasil,5,5.666666666666667,680637.1055209461,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.7358484937086347
92,BR,2023,7,2023-07-22 - 2023-07-28,BD_BR_AWR_JUL23_POWERCONNECT_REG,Powerconnect,14338238.0,14338238.0,21915.0,3943777.6,6596.12,6596.12,72.31,1583.749999962,2023-07-22,202329,BD,BLACK+DECKER,Brasil,5,5.666666666666667,677874.3796222926,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.711890762230734
93,BR,2023,6,2023-06-03 - 2023-06-09,BD_BR_AWR_JUN23_INFLUENCERS-BOOSTING_LOC,Influencers Boost,879651.0,879651.0,53012.0,221077.5,342.69,342.69,16.08,165.41333333333333,2023-06-03,202322,BD,BLACK+DECKER,Brasil,6,5.666666666666667,623296.0530663185,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.6773509079538151
94,BR,2023,5,2023-05-13 - 2023-05-19,BD_BR_ECOM_APRIL23_MOTHERS-DAY_LOC,Mothers day,6634070.0,6634070.0,100863.0,1892692.8,4925.43000081,4925.43000081,114.303988,1190.0367977619999,2023-05-13,202319,BD,BLACK+DECKER,Brasil,5,5.666666666666667,722612.1571486228,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6732917730235715
95,BR,2023,5,2023-05-20 - 2023-05-26,BD_BR_ECOM_APRIL23_MOTHERS-DAY_LOC,Mothers day,1847259.0,1847259.0,103828.0,620792.8,1411.93999965,1411.93999965,134.08,455.39399992999995,2023-05-20,202320,BD,BLACK+DECKER,Brasil,5,5.666666666666667,709451.065501796,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.6617831424465572
96,MX,2023,7,2023-07-29 - 2023-08-04,BD_MX_AWR_JUL23_POWERCONNECT_REG,Powerconnect,14474766.0,14474766.0,150616.0,3580220.6,5353.09,5353.09,218.73,1322.02,2023-07-29,202330,BD,BLACK+DECKER,Mexico,5,4.166666666666667,401737.1094151667,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.6925705519258047
97,MX,2023,8,2023-08-05 - 2023-08-11,BD_MX_AWR_JUL23_POWERCONNECT_REG,Powerconnect,15276219.0,15276219.0,177150.0,3690630.4,5651.92,5651.92,89.55,1367.424,2023-08-05,202331,BD,BLACK+DECKER,Mexico,5,4.166666666666667,382390.36316533515,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.6909505499196498
98,MX,2023,5,2023-05-13 - 2023-05-19,BD_MX_AWR_MAY23_SOCIAL-BOOSTING_LOC,Social Boosting,2411355.0,2411355.0,243311.0,858086.75,518.78,518.78,192.6,350.2825,2023-05-13,202319,BD,BLACK+DECKER,Mexico,4,4.166666666666667,312699.00338639907,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.5094401433116382
99,MX,2023,7,2023-07-22 - 2023-07-28,BD_MX_AWR_JUL23_POWERCONNECT_REG,Powerconnect,14127903.0,14127903.0,51267.0,4485934.0,5223.68,5223.68,155.83,1596.3525,2023-07-22,202329,BD,BLACK+DECKER,Mexico,4,4.166666666666667,438150.56929293193,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4769437156588072
100,MX,2023,8,2023-08-26 - 2023-09-01,BD_MX_ENGT_AUG23_POWERCONNECT_REG,Powerconnect,6196574.0,6196574.0,123868.0,2071573.0,5108.39,5108.39,215.06,1527.2625000000003,2023-08-26,202334,BD,BLACK+DECKER,Mexico,4,4.166666666666667,345114.207264564,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.438796213549442
101,MX,2023,8,2023-08-19 - 2023-08-25,BD_MX_ENGT_AUG23_POWERCONNECT_REG,Powerconnect,6282792.0,6282792.0,141901.0,2282961.5,5279.03,5279.03,220.63,1609.645,2023-08-19,202333,BD,BLACK+DECKER,Mexico,4,4.166666666666667,371623.18101087096,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4087612647357994
102,MX,2023,5,2023-05-27 - 2023-06-02,BD_MX_ENGT_MAY23_GARDENING_REG,Garden,7131326.0,7131326.0,221957.0,1963622.4,10606.81,10606.81,169.07,2395.3779999999997,2023-05-27,202321,BD,BLACK+DECKER,Mexico,5,4.166666666666667,318249.85951069137,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.4024087155620055
103,MX,2023,4,2023-04-08 - 2023-04-14,BD_MX_ECOM_FEB23_PROTECT-THE-CORE_REG,Protect The Core,2225006.0,2225006.0,4.0,687351.0,1311.15,1311.15,100.23,523.5633333333334,2023-04-08,202314,BD,BLACK+DECKER,Mexico,4,4.166666666666667,328982.7078588209,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3527474517848166
104,MX,2023,9,2023-09-02 - 2023-09-08,BD_MX_ENGT_AUG23_POWERCONNECT_REG,Powerconnect,1591945.0,1591945.0,132117.0,686648.8,1321.45,1321.45,50.59,557.432,2023-09-02,202335,BD,BLACK+DECKER,Mexico,5,4.166666666666667,347375.02611632703,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2795668613479465
105,MX,2023,2,2023-02-18 - 2023-02-24,BD_MX_ECOM_FEB23_PROTECT-THE-CORE_REG,Protect The Core,3007114.0,3007114.0,626146.0,1517959.75,1777.68,1777.68,247.86,938.0175,2023-02-18,202307,BD,BLACK+DECKER,Mexico,4,4.166666666666667,1601005.2621600365,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2513082900933064
106,MX,2023,9,2023-09-09 - 2023-09-15,BD_MX_ECOM_SEP23_POWERCONNECT_REG,Powerconnect,4832025.0,4832025.0,133445.0,1866297.3333333333,2704.62,2704.62,242.47,1141.1533333333334,2023-09-09,202336,BD,BLACK+DECKER,Mexico,3,4.166666666666667,339856.9417309583,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.236584571455088
107,MX,2023,9,2023-09-16 - 2023-09-22,BD_MX_ECOM_SEP23_POWERCONNECT_REG,Powerconnect,4366830.0,4366830.0,139306.0,1690328.6666666667,2711.4,2711.4,240.73,1142.3033333333333,2023-09-16,202337,BD,BLACK+DECKER,Mexico,3,4.166666666666667,369818.41372115264,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.234728409983027
108,BR,2023,8,2023-08-19 - 2023-08-25,DW_BR_AWR_AUG23_PT_Social-Boosting,Social Boosting,2566227.0,2566227.0,825362.0,1342769.25,969.29,969.29,365.24,548.6825,2023-08-19,202333,DW,DEWALT,Brasil,4,4.5,1742645.677471089,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.655916244432567
109,BR,2023,7,2023-07-22 - 2023-07-28,DW_BR_AWR_JUL23_PT_Social-Boosting,Social Boosting,2304598.0,2304598.0,459120.0,1196453.0,881.4,881.4,203.12,497.9949987225,2023-07-22,202329,DW,DEWALT,Brasil,4,4.5,1653353.0973114173,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.6320215626308041
110,BR,2023,8,2023-08-05 - 2023-08-11,DW_BR_AWR_AUG23_PT_Social-Boosting,Social Boosting,2420334.0,2420334.0,49628.0,898783.0,1011.54,1011.54,94.18,363.672,2023-08-05,202331,DW,DEWALT,Brasil,5,4.5,1763679.8965807094,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.5383387622225624
111,BR,2023,7,2023-07-15 - 2023-07-21,DW_BR_AWR_JUL23_PT_Social-Boosting,Social Boosting,2455100.0,2455100.0,630402.0,1391380.25,921.78,921.78,343.21,583.74,2023-07-15,202328,DW,DEWALT,Brasil,4,4.5,1716192.695261977,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.5269930067723152
112,BR,2023,1,2023-01-14 - 2023-01-20,DW_BR_AWR_ENE23_BATTERY-SEEDING_REG,Battery Seeding,5676766.0,5676766.0,19733.0,2070234.4,3178.8,3178.8,10.96,1328.732064492,2023-01-14,202302,DW,DEWALT,Brasil,5,4.5,1369078.7432086198,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.4840237563630758
113,BR,2023,8,2023-08-12 - 2023-08-18,DW_BR_AWR_AUG23_PT_Social-Boosting,Social Boosting,2461434.0,2461434.0,223176.0,1263009.0,997.03,997.03,395.06,584.3100000000001,2023-08-12,202332,DW,DEWALT,Brasil,4,4.5,1919063.0711358266,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4076617775084332
114,BR,2023,4,2023-04-01 - 2023-04-07,DW_BR_AWR_APRIL23_PT_Social-Boosting,Social Boosting,2224874.0,2224874.0,265393.0,1070569.5,719.06,719.06,88.37,380.2,2023-04-01,202313,DW,DEWALT,Brasil,4,4.5,1320601.444670623,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3997998126491302
115,BR,2023,2,2023-02-18 - 2023-02-24,DW_BR_AWR_FEB23_PT_Social-Boosting,Social Boosting,2783288.0,2783288.0,268659.0,1348890.0,897.45,1777.34,204.2,849.5283333333333,2023-02-18,202307,DW,DEWALT,Brasil,6,4.5,1328879.5847788183,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.3092453164882507
116,BR,2023,7,2023-07-08 - 2023-07-14,DW_BR_AWR_JUL23_PT_Social-Boosting,Social Boosting,2443157.0,2443157.0,801478.0,1610806.5,958.01,958.01,383.86,645.325,2023-07-08,202327,DW,DEWALT,Brasil,4,4.5,1615151.3395343293,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2898856127032743
117,BR,2023,7,2023-07-01 - 2023-07-07,DW_BR_ECOM_JUN23_BATTERY-SEEDING_REG,Battery Seeding,3317716.0,3317716.0,41075.0,1578570.2,1761.56,1761.56,30.5,708.848,2023-07-01,202326,DW,DEWALT,Brasil,5,4.5,1546716.9557672336,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.235041426806135
118,BR,2023,2,2023-02-11 - 2023-02-17,DW_BR_AWR_FEB23_BATTERY-SEEDING_REG,Battery Seeding,8108745.0,8108745.0,780623.0,3540230.6,4621.64999994,6075.32,445.44,2553.619999988,2023-02-11,202306,DW,DEWALT,Brasil,5,4.5,1430492.7634964895,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.207275820430183
119,BR,2023,5,2023-05-13 - 2023-05-19,DW_BR_AWR_MAY23_PT_Social-Boosting,Social Boosting,1903102.0,1903102.0,598109.0,988560.5,703.63,886.33,353.09,579.2375,2023-05-13,202319,DW,DEWALT,Brasil,4,4.5,1378693.54384638,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2037103914600458
120,MX,2023,8,2023-08-05 - 2023-08-11,DW_MX_ENGT_JUL23_POWERSTACK-COMBOS_LOC,Powerstack,3329791.0,3329791.0,65753.0,1438694.2,2097.5,2097.5,117.72,596.502,2023-08-05,202331,DW,DEWALT,Mexico,5,5.0,1376600.533857175,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.4026489622469187
121,MX,2023,7,2023-07-15 - 2023-07-21,DW_MX_ENGT_JUL23_POWERSTACK-COMBOS_LOC,Powerstack,6586619.0,6586619.0,1371610.0,3362598.0,3869.29,3869.29,343.76,1554.106,2023-07-15,202328,DW,DEWALT,Mexico,5,5.0,1363243.5749117222,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.2781699954122503
122,MX,2023,9,2023-09-16 - 2023-09-22,DW_MX_AWR_AUG23_SOCIOS-DW_REG,Socios DW,8050871.0,8050871.0,299148.0,4054672.285714286,3621.29,3777.54,320.46,1962.9014285714286,2023-09-16,202337,DW,DEWALT,Mexico,7,5.0,1237487.6912052769,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.242511467405352
123,MX,2023,3,2023-03-25 - 2023-03-31,DW_MX_AWR_MAR23_BATTERY-SEEDING_REG,Battery Seeding,5833274.0,5833274.0,1158713.0,3157756.8,1808.38,2191.44,827.6,1471.23,2023-03-25,202312,DW,DEWALT,Mexico,5,5.0,5095075.398038953,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.2404036974892472
124,MX,2023,9,2023-09-02 - 2023-09-08,DW_MX_AWR_AUG23_SOCIOS-DW_REG,Socios DW,12302390.0,12302390.0,242412.0,4444699.2,5534.02,5534.02,68.07,2053.922,2023-09-02,202335,DW,DEWALT,Mexico,5,5.0,1264941.7080086933,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.2072770591216329
125,MX,2023,7,2023-07-22 - 2023-07-28,DW_MX_ENGT_JUL23_POWERSTACK-COMBOS_LOC,Powerstack,12005671.0,12005671.0,731738.0,4331096.5,7635.58999996,7635.58999996,330.36,2301.5849999899997,2023-07-22,202329,DW,DEWALT,Mexico,4,5.0,1276318.9425956032,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.1828092825117689
126,MX,2023,5,2023-05-13 - 2023-05-19,DW_MX_AWR_MAY23_HT_LASERS_LOC,Lasers DW,4236967.0,4236967.0,265227.0,2119152.0,1525.02,2231.78,223.35,955.2120000000001,2023-05-13,202319,DW,DEWALT,Mexico,5,5.0,1069629.3514556151,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.1813372451011634
127,MX,2023,5,2023-05-06 - 2023-05-12,DW_MX_AWR_MAY23_HT_LASERS_LOC,Lasers DW,4477830.0,4477830.0,1724056.0,2719827.5,1612.1,1612.1,285.75,991.14,2023-05-06,202318,DW,DEWALT,Mexico,4,5.0,1116403.456994632,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.164768179555786
128,MX,2023,2,2023-02-11 - 2023-02-17,DW_MX_ENGT_FEB23_BATTERY-SEEDING_REG,Battery Seeding,4632179.0,4632179.0,938.0,1710204.75,4191.27,4191.27,0.36,1160.23,2023-02-11,202306,DW,DEWALT,Mexico,4,5.0,4908179.566547562,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.1597007367998347
129,MX,2023,10,2023-10-14 - 2023-10-20,DW_MX_ECOM_OCT23_PROTECT-THE-CORE_LOC,Protect The Core,7505662.0,7505662.0,1286486.0,3903295.6666666665,2789.52,2789.52,578.15,1868.68,2023-10-14,202341,DW,DEWALT,Mexico,3,5.0,1345709.8923344044,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,1.158689434028948
130,MX,2023,9,2023-09-16 - 2023-09-22,DW_MX_ENGT_SEP23_PROTECT-THE-CORE_LOC,Protect The Core,7330919.0,8050871.0,299148.0,4054672.285714286,3777.54,3777.54,320.46,1962.9014285714286,2023-09-16,202337,DW,DEWALT,Mexico,7,5.0,1237487.6912052769,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,1.1547973691288211
131,MX,2023,3,2023-03-18 - 2023-03-24,DW_MX_AWR_MAR23_BATTERY-SEEDING_REG,Battery Seeding,4470068.0,4470068.0,266281.0,2377876.1666666665,1385.34,1472.14,177.27,912.5366666666667,2023-03-18,202311,DW,DEWALT,Mexico,6,5.0,5551939.293724256,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,1.1540292972465631
132,BR,2023,9,2023-09-30 - 2023-10-06,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,3132637.0,3132637.0,206569.0,1464314.5,1821.87,1821.87,53.85,937.96,2023-09-30,202339,IW,IRWIN,Brasil,4,2.25,96659.60025718782,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.9462248987459194
133,BR,2023,10,2023-10-28 - 2023-11-03,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,5559362.0,5559362.0,176200.0,2130476.3333333335,2753.31,2753.31,34.34,985.84,2023-10-28,202343,IW,IRWIN,Brasil,3,2.25,92652.23333231526,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.8570258186470695
134,BR,2023,2,2023-02-25 - 2023-03-03,IW_BR_AWR_FEB23_HT_Social-Boosting,Social Boosting,883461.0,883461.0,553808.0,718634.5,190.76,190.76,95.69,143.225,2023-02-25,202308,IW,IRWIN,Brasil,2,2.25,67638.63055311078,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
135,BR,2023,8,2023-08-12 - 2023-08-18,IW_BR_AWR_AUG23_TRADE_STRONG_LOCAL,Trade Strong,9819147.0,9819147.0,1853424.0,5836285.5,4016.22999721,4016.22999721,451.59,2233.909998605,2023-08-12,202332,IW,IRWIN,Brasil,2,2.25,105439.65270017018,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
136,BR,2023,8,2023-08-26 - 2023-09-01,IW_BR_AWR_AUG23_TRADE_STRONG_LOCAL,Trade Strong,10753631.0,10753631.0,1353903.0,6053767.0,4417.28000081,4417.28000081,352.81,2385.0450004050003,2023-08-26,202334,IW,IRWIN,Brasil,2,2.25,81880.47011346604,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.6118376618407357
137,BR,2023,9,2023-09-02 - 2023-09-08,IW_BR_AWR_AUG23_TRADE_STRONG_LOCAL,Trade Strong,16864410.0,16864410.0,1367177.0,9115793.5,6914.25999863,6914.25999863,304.03,3609.144999315,2023-09-02,202335,IW,IRWIN,Brasil,2,2.25,86892.53305049973,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.6118376618407357
138,BR,2023,10,2023-10-14 - 2023-10-20,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,2979746.0,2979746.0,1183451.0,2081598.5,1734.47,1734.47,311.58,1023.025,2023-10-14,202341,IW,IRWIN,Brasil,2,2.25,96277.87177035598,28973.906398930718,-149.20575005503042,70.4743949978772,top12_sem_marca,0.6118376618407357
139,BR,2023,11,2023-11-04 - 2023-11-10,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,2103299.0,2103299.0,1377186.0,1740242.5,940.88,940.88,332.19,636.535,2023-11-04,202344,IW,IRWIN,Brasil,2,2.25,84355.99255561964,70784.82094115416,-885.5796751917983,283.9040953202523,top12_sem_marca,0.6118376618407357
140,BR,2023,8,2023-08-19 - 2023-08-25,IW_BR_AWR_AUG23_TRADE_STRONG_LOCAL,Trade Strong,10936657.0,10936657.0,1733929.0,6335293.0,4482.529978,4482.529978,442.70999819,2462.619988095,2023-08-19,202333,IW,IRWIN,Brasil,2,2.25,86277.381021705,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.6118376618407356
141,BR,2023,9,2023-09-23 - 2023-09-29,IW_BR_ENGT_SEP23_TRADE_STRONG_LOCAL,Trade Strong,5719300.0,5719300.0,1540968.0,3630134.0,6663.11,6663.11,449.12,3556.115,2023-09-23,202338,IW,IRWIN,Brasil,2,2.25,103013.26337655303,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.6118376618407356
142,BR,2023,10,2023-10-07 - 2023-10-13,IW_BR_ECOM_OCT23_TRADE_STRONG_LOCAL,Trade Strong,3508399.0,3508399.0,1449061.0,2478730.0,2091.54,2091.54,328.87,1210.205,2023-10-07,202340,IW,IRWIN,Brasil,2,2.25,97039.74811627687,20352.430516034223,-287.89129936182144,119.08885824032664,top12_sem_marca,0.6118376618407356
